,Unnamed: 0,session_id,cluster_id,mean_firing_rate,shank_id,num_spikes,firing_rate,presence_ratio,snr,isi_violations_ratio,isi_violations_count,rp_contamination,rp_violations,sliding_rp_violation,amplitude_cutoff,amplitude_median,amplitude_cv_median,amplitude_cv_range,sync_spike_2,sync_spike_4,sync_spike_8,firing_range,sd_ratio,unit_location_x,unit_location_y,unit_location_z,border_score,delta_x_um,X_CCF,Y_CCF,Z_CCF,X_SC,Y_SC,Z_SC,cluster_annotation_derived_from_SHARP-Track,cluster_annotation_derived_from_brain_render
625,625,,236.0,8.73622336942646,3,30861,8.414626415372146,1.0,2.419554770354337,0.2323338484393667,181,0.3126607137463069,137,0.235,1.2303028331930544e-05,-13.65,0.4599801003932953,0.5402180910110473,0.0743981076439519,0.0011017141375846,0.0003240335698778,14.679999999999994,1.213322051826436,754.6830520220534,1196.907895420837,14.84835918041381,0.4484788305605056,10.934669095289223,2072.6958412865138,4197.37108090009,9962.161182092183,-3627.3041587134862,3906.461976427558,4217.185443699222,ENTm2,ENTm3
626,626,,240.0,10.832671779444365,3,37846,10.319171488810287,1.0,1.87981464380103,0.1621688852509425,190,0.0940415540571002,70,0.07,5.0010610549893375e-05,-10.53,0.632958173751831,1.1492023840546608,0.0859800243090419,0.0049674998678856,0.000845531892406,12.4,1.4300912767061875,775.5318924497441,1242.4187324788768,25.320357533966693,0.4564817007880119,-9.914171332401452,2052.351904778654,4149.1677661630965,9962.829640710905,-3647.648095221346,3861.2151319439035,4222.054162835418,ENTm2,ENTm3
627,627,,241.0,12.13835456112218,3,46277,12.617986021975206,1.0,3.185244786702805,0.1107452826911327,194,0.0924721819933692,103,0.085,8.837501952810768e-05,-18.135,0.3737399578094482,0.3225618660449981,0.0723469542105149,0.0007130972189208,4.321801326793008e-05,16.2,1.1657366971558183,739.2862325887266,1282.3982987355669,1.0000000000001137,0.4521866819390877,26.331488528615978,2089.0411038277202,4106.822959082048,9963.416856577818,-3610.9588961722798,3821.467473278925,4226.331150293207,ENTm2,ENTm3
628,628,,242.0,4.7813735667075,3,16253,4.431577820843248,1.0,1.908691116872495,0.2128848037201068,46,0.1583109971528874,21,0.16,0.0001043058000597,-10.724999,0.6104753017425537,0.8044037222862245,0.0844767119916323,0.003691626161324,0.0004922168215098,7.279999999999996,1.3234078274354233,787.4623456896853,1262.8593868091089,23.08620599072423,0.4604250192701552,-21.844624572342696,2040.648223164163,4127.51781732006,9963.129870995439,-3659.351776835837,3840.8930467569253,4224.240890466181,ENTm2,ENTm3
629,629,,243.0,5.838792720883197,3,22359,6.096452870007641,1.0,1.602440535680229,0.056244101668013,23,0.0260150464296795,7,0.04,9.61882516803546e-05,-9.555,0.7178955078125,0.9586986839771268,0.0872132027371528,0.0060378371125721,0.0006261460709334,5.799999999999999,1.286637361499208,748.6225058527241,1267.0251556403643,24.58661055798863,0.4162327904320414,16.995215264618537,2079.534278653219,4123.105596427738,9963.191057391006,-3620.465721346781,3836.7514421052183,4224.6865416503115,ENTm2,ENTm3
630,630,,245.0,9.334916726283426,3,35779,9.755578837873044,1.0,2.125787122585561,0.0267396387404388,28,0.0187989486435717,13,0.03,6.548957769007734e-05,-12.09,0.5781275629997253,0.5683640867471693,0.0732832108219905,0.000726683249951,0.0,15.079999999999997,1.184479400777925,762.6257723449288,1272.6993294704366,1.0000000000000002,0.2418420071766613,2.9919487724138207,2065.5939622800142,4117.095731422299,9963.274399088194,-3634.4060377199858,3831.1101821887046,4225.293560999864,ENTm2,ENTm3
631,631,,247.0,48.5861113970816,3,136176,37.13004007451856,1.0,2.384146951019553,0.0314464143958644,477,0.028897298457398,288,0.025,1.5339809917052194e-05,-14.625,0.4442347884178161,0.4660209149122238,0.0732067324638702,0.0011749500646222,7.343437903889085e-05,50.48,1.126412621588308,765.7834837904774,1326.8353421425445,1.0000000000000242,0.4642864332128633,-0.16576267313473636,2063.0368437211077,4059.7569649629695,9964.069543422887,-3636.9631562788923,3777.2881937419484,4231.084995697449,ENTm3,ENTm3
632,632,,248.0,3.7597125481802567,3,10868,2.963292177254933,1.0,2.123786813543349,0.3001598771138269,29,0.3843868385161975,20,,0.0001621664913005,-12.09,0.640870213508606,0.907772809267044,0.0940375414059624,0.006256900993743,0.0006440927493559,4.48,1.4380332221519256,768.0636044250928,1310.595572191174,34.34162476310111,0.472240343536496,-2.4458833077501367,2060.576556690187,4076.95749988664,9963.831015307569,-3639.423443309813,3793.43376242272,4229.347675888788,ENTm3,ENTm3
633,633,,250.0,2.8391959704872103,3,9613,2.621101186966477,1.0,1.7908645838808663,0.1455220154628168,11,0.0200448083707858,1,0.05,0.0002689719367792,-10.14,0.7830082178115845,1.2271710246801375,0.0974721730989285,0.0100905024446062,0.001352335379174,3.4000000000000004,1.596183953632251,800.8789278284942,1324.3904093979838,37.29745615411079,0.4005882726429657,-35.261206711151544,2027.9142752396347,4062.3465429671396,9964.033632495491,-3672.0857247603653,3779.7189442800027,4230.823438415499,ENTm3,ENTm3
634,634,,251.0,7.243576621358158,3,25771,7.026776104162392,1.0,2.267671273534384,0.1454180946259951,79,0.1142043344407661,39,0.11,0.0002266367301853,-13.455,0.4993587732315063,0.4820512264966963,0.0750067905785572,0.0024446082806255,0.000349229754375,7.8,1.164547030862584,789.314416582975,1344.854623420904,15.779124587120297,0.4676213958912804,-23.696695465632388,2039.7058194852993,4040.6716406107175,9964.334208822434,-3660.2941805147007,3759.373436061939,4233.0126864465465,ENTm3,ENTm3
635,635,,252.0,3.371481361139904,3,12417,3.385645837778294,1.0,1.8278844115366968,0.4043809743438803,51,0.7311088126716256,39,,0.0002559148395023,-10.53,0.7119123935699463,0.9165735840797424,0.1000241604252234,0.0105500523475879,0.002979785777563,4.6,1.3461425488882004,738.1472595838632,1362.780849301643,50.53549657817104,0.4259567262916537,27.470461533479465,2091.071852670833,4021.6848769290536,9964.597507433617,-3608.928147329167,3741.5511939974776,4234.930422190981,ENTm3,ENTm3
636,636,,253.0,1.6908489856625883,3,5544,1.511638924429642,0.9672131147540984,4.472148129508471,0.0795494997560293,2,0.0615567409981805,1,0.135,0.0007478476916226,-26.6175,,,0.0788239538239538,0.0021645021645021,0.0001803751803751,5.0,1.1113089129293667,776.1052459392771,1348.5429665202296,1.0000000000000004,0.5808000595280964,-10.487524821934471,2052.9559091498045,4036.7650905499463,9964.388382836645,-3647.0440908501955,3755.7064877611483,4233.407262942813,ENTm3,ENTm3
637,637,,254.0,1.3863940021414696,3,4617,1.2588811172603998,1.0,1.0288875945341642,0.5735009628684204,10,0.1901238228723185,2,0.335,0.0006984762401304,-2.73,2.441090583801269,3.3541616499423985,0.2074940437513537,0.0272904483430799,0.0017327268789257,2.8,2.256450304886936,766.3537731713242,2818.0216841624456,178.50921444887842,0.3111296123804551,-0.7360520539815525,2079.0099949349587,2480.3501857770816,9985.971939135161,-3620.9900050650413,2294.7517062790143,4390.611120645837,ENTm5,VISpl5
638,638,,258.0,5.939937161717395,3,20200,5.507775301854035,1.0,1.634275135320187,0.2966103874620135,99,0.3551997063931904,65,0.295,1.2811009059112494e-05,-9.36,0.7176363468170166,0.5987116172909736,0.0898514851485148,0.0029702970297029,0.0002475247524752,7.879999999999995,1.15568470682702,774.7367959144652,1425.8880369271922,41.87525847650615,0.4422309233671629,-9.119074797122607,2055.182436761242,3954.8441896571085,9965.524419487941,-3644.817563238758,3678.8100692703592,4241.681587229588,ENTm3,ENTm3
639,639,,262.0,5.427063330416718,3,19949,5.439337103796343,1.0,1.825163456238316,0.3194809587982699,104,0.3889960625429579,68,0.335,1.298246463193598e-05,-9.945,0.7339045405387878,0.9399502247571946,0.1015088475612812,0.0053636773773121,0.0017043460825104,8.6,1.416530965494761,767.1580021635319,1453.2646969138211,49.164174745850616,0.4603615028538134,-1.5402810461893068,2063.0649512044915,3925.847892443321,9965.926525129209,-3636.9350487955085,3651.592211789136,4244.61032414102,ENTm3,ENTm3
640,640,,264.0,2.2047444779817917,3,4939,1.346678327517677,1.0,1.0048460904581091,0.1002318725106896,2,0.0,0,0.14,0.0004059864395456,-5.6549997,1.157080888748169,1.821261262893676,0.0866572180603361,0.0028345818991698,0.0004049402713099,6.8,1.1750314511411488,744.3796694478142,1433.95639174606,1.0000000000000695,-0.1238500118105327,21.23805166952843,2085.629074742908,3946.298500940207,9965.642926675817,-3614.370925257092,3670.788516178231,4242.5447344719505,ENTm3,ENTm3
641,641,,265.0,5.613005635788676,3,17347,4.729870206003066,1.0,1.9497372573131968,0.3656349086971279,90,0.4153144739732565,54,,0.000154627349523,-10.92,0.7984806299209595,1.2674804776906967,0.1232489767683173,0.0132011298783651,0.0032282239003862,6.4,1.87474366426171,748.2380767211363,1491.2658327151678,65.24232823048698,0.4631000784990464,17.379644396206345,2082.4064668364867,3885.5985622220487,9966.48468200765,-3617.5935331635133,3613.811507390907,4248.6756604220745,ENTm3,ENTm3
642,642,,267.0,16.24236687254612,3,53014,14.454910883786622,1.0,2.3816915375457497,0.0430633634845744,99,0.0433505221663085,65,0.045,7.467856236431204e-05,-13.65,0.4555349946022033,0.509383253753185,0.0761685592485004,0.000867695325763,1.8862941864413173e-05,18.75999999999999,1.1126606958083094,783.3484914649921,1517.2667207621053,26.840313947214145,0.4580845162600068,-17.730770347649468,2047.584509768706,3858.0594293256463,9966.866580448394,-3652.415490231294,3587.96144147372,4251.457218164702,ENTm3,ENTm3
643,643,,268.0,3.170214140490037,3,13230,3.607320160570736,1.0,1.86016722831332,0.1327051609535502,19,0.1348071646136917,12,0.15,0.0001228397747996,-10.53,0.619817316532135,0.7229556143283842,0.0758125472411186,0.0021919879062736,0.0002267573696145,5.4,1.180914074536961,754.3015026444009,1502.5561929249718,26.511805251950555,,11.316218472941728,2076.46829782992,3873.6402502711358,9966.650513688159,-3623.53170217008,3602.5866386431417,4249.883495662238,ENTm3,ENTm3
644,644,,270.0,2.7308999025233223,3,12712,3.466081170156856,1.0,2.119700470260262,0.174001891008009,23,0.1337753681050439,11,0.175,0.000253816626123,-13.065,0.5243716835975647,0.6346369847655298,0.079767149150409,0.0015733165512901,0.0002359974826935,4.879999999999996,1.1999600992599169,796.0260446570808,1546.2348041587943,19.86418334448008,0.436068998898913,-30.40832353973815,2035.2283327543028,3827.377558115118,9967.292060757394,-3664.7716672456972,3559.161391877445,4254.556204496078,ENTm3,ENTm3
645,645,,273.0,7.896418012197066,3,29428,8.023901563512897,1.0,2.0007963305608114,0.1976334451901421,140,0.16374954121516,71,0.15,7.29707862141768e-05,-11.8949995,0.5438132882118225,0.5292587101459503,0.0748946581487019,0.0008495310588555,6.796248470844094e-05,9.2,1.1550561579898393,795.9078785787599,1568.8333801637675,13.85868773863814,0.4510188435821036,-30.290157461417266,2035.5972107585103,3803.4420222693066,9967.623986379462,-3664.4027892414897,3536.6939023706036,4256.9737851550735,ENTm3,ENTm3
646,646,,274.0,77.94047578140636,3,238671,65.07654648855467,1.0,5.690044154753534,0.0290155820297066,1352,0.001288503879839,40,0.005,6.618439701170628e-06,-34.71,0.1906515806913375,0.2020178467035293,0.0756564475784657,0.0008002647996614,4.189868061054757e-05,47.24,1.1914773053321093,734.5181776774984,1556.5091767192544,1.3069084512379834,0.4602988676010262,31.099543439844183,2096.850185134175,3816.4953409055033,9967.442969713018,-3603.149814865825,3548.946617387198,4255.655350051976,ENTm3,ENTm3
647,647,,275.0,1.6285276635324264,3,4881,1.330863923185621,1.0,1.0681174585100206,0.2565702453628202,5,0.1680650833360727,2,0.33,0.0009042672357391,-5.0699997,1.7137563228607178,1.9190955758094763,0.1694324933415283,0.0151608276992419,0.0004097520999795,3.2,1.7530099683742724,778.7715070701807,1597.5055172024524,91.94717400881842,,-13.15378595283812,2053.051675172353,3773.07360597111,9968.045119857983,-3646.948324827647,3508.188082450198,4260.041111341535,ENTm3,ENTm3
648,648,,276.0,6.110554551811444,3,28831,7.861122263750182,1.0,1.9936090367333468,0.1956077822766622,133,0.1528761361978023,64,0.145,0.0001147116755266,-11.115,0.5943668484687805,0.5935884714126587,0.0803995699073913,0.002150463043252,0.0003121639901494,10.4,1.1801937695475804,792.5910507695655,1597.0220162539736,21.214973803724693,0.4651192345577299,-26.9733296522229,2039.2267674423347,3773.5857114365713,9968.038018244455,-3660.7732325576653,3508.6687787774404,4259.9893867310375,ENTm3,ENTm3
649,649,,279.0,6.9544465531149475,3,27222,7.422408874607451,1.0,1.713681434327696,0.1765215039211621,107,0.1353666981144241,51,0.115,9.506389676654704e-06,-10.724999,0.6428563594818115,0.5952065512537957,0.0819925060612739,0.0016163397252222,0.0002204099625303,6.6,1.1476288958589405,805.2334774004125,1647.0946757604572,27.656884949111145,0.4596421409496808,-39.61575628306991,2027.139854260492,3720.550691165878,9968.773480454623,-3672.860145739508,3458.8865733945004,4265.346126604411,ENTm3,ENTm3
650,650,,281.0,16.485522194955603,3,65158,17.76611995634679,1.0,2.417397024936347,0.0020156561586573,7,0.0021619686527892,5,0.005,0.0001075833531821,-15.014999,0.564203679561615,0.5188148349523544,0.0738205592559624,0.0009208385769974,0.0001841677153994,12.279999999999994,1.4025008356055686,735.6894550992846,1679.411250819808,1.0000000000000002,0.461412503186463,29.928266018058025,2097.042401398291,3686.322227364586,9969.248143073957,-3602.957598601709,3426.7574555738365,4268.803332350971,ENTm3,ENTm3
651,651,,282.0,19.86006853915109,3,69442,18.93420457976969,1.0,2.333420198708189,0.1751812040213066,691,0.1491660098723251,363,0.13,4.249373489461606e-05,-13.455,0.4944755434989929,0.4548183917999265,0.07383139886524,0.0009216324414619,0.0001008035482848,14.48,1.1386525821937068,773.4834961628093,1664.858929189866,20.44078787695583,0.4623936536785429,-7.865775045466648,2059.08691473832,3701.735482427056,9969.034400030656,-3640.91308526168,3441.22536423538,4267.246534643527,ENTm3,ENTm3
652,652,,284.0,36.40995537827391,3,95894,26.14666360376192,1.0,2.911139293236736,0.0904023966089181,680,0.1036882309287672,493,0.085,4.475645404729251e-05,-17.55,0.3856138586997986,0.3977392017841339,0.0763447139549919,0.0007404008592821,0.0001251381733997,35.4,1.187186659809094,756.5735462016191,1676.030252091938,12.862102158358509,0.4584701318249488,9.044174915723488,2076.120800998809,3689.903250178934,9969.198483303106,-3623.879199001191,3430.118842301228,4268.441635351533,ENTm3,ENTm3
653,653,,286.0,19.79263891192829,3,82746,22.561701738970985,1.0,2.5235627547344746,0.1456968094788074,816,0.0947453738002569,337,0.085,3.987692277181687e-05,-15.405,0.4300240278244018,0.4012583315372462,0.0716409252410992,0.0008217919899451,0.0001208517632272,20.480000000000004,1.1203491491293154,787.9217276966677,1700.4838122342078,9.05092649799212,0.4667840147339717,-22.30400657932512,2045.0439108964874,3664.002987028982,9969.557654746484,-3654.9560891035126,3405.807128776427,4271.057660982108,ENTm3,ENTm3
654,654,,288.0,11.11567188157641,3,45503,12.406945522785351,1.0,2.1821215505610345,0.0968317292113382,164,0.0909282689097197,98,0.09,6.42673518380793e-05,-13.065,0.5267858505249023,0.6164287149906156,0.0815990154495308,0.0018240555567764,0.0002637188756785,14.079999999999997,1.244927811452751,778.4275268494142,1709.561245080186,20.46329066579088,0.4602385582514847,-12.809805732071595,2054.638818118798,3654.3885219748536,9969.690983171404,-3645.361181881202,3396.7823509686928,4272.028758721936,ENTm3,ENTm3
655,655,,290.0,7.59502801173153,3,18442,5.028435253306539,1.0,1.9373947699544625,0.2659926185348146,74,0.3372339747921214,52,0.28,0.0003129015369892,-10.14,0.666968822479248,0.9861123338341704,0.0940245092723131,0.0050428370024943,0.000433792430322,8.6,1.4074318854662935,749.4467676235204,1727.6244592126234,33.908119686977294,0.4568866976988207,16.170953493822253,2083.819973298926,3635.2566656462786,9969.956293852314,-3616.180026701074,3378.8239152738483,4273.961149378598,ENTm3,ENTm3
656,656,,291.0,2.0954267489993765,3,5374,1.465286360008098,1.0,1.0269187871610064,0.6772960751862878,16,0.5121046060727501,6,,0.0008362242533779,-4.4849997,1.990301728248596,2.3676269471645357,0.2050614067733532,0.024748790472646,0.0026051358392259,3.0,1.918674906917748,766.0417217154832,1751.179841278681,41.467151791439406,0.4575667338990923,-0.4240005981405375,2067.4863460800134,3610.307717903738,9970.302272946024,-3632.5136539199866,3355.4051698058897,4276.4810885148345,ENTm3,ENTm3
657,657,,292.0,16.139179109674867,3,46380,12.646070222771788,1.0,2.1557613772378272,0.0676299977971005,119,0.0453575602552628,52,0.045,7.938902692992974e-05,-12.675,0.5182464718818665,0.6156430661678314,0.0745364381198792,0.0015523932729624,0.0001724881414402,13.88,1.218402602175255,760.8372881019988,1761.1537204941294,11.830446201025808,0.46319837673521,4.780433015343874,2072.801431376423,3599.7437715988635,9970.448768285478,-3627.198568623577,3345.489145603025,4277.548087492164,ENTm3,ENTm3
658,658,,293.0,11.34554561074504,3,36471,9.944261041283092,1.0,2.242152873495561,0.4255391763742568,463,0.8864387152823943,358,,7.0955577196683004e-06,-13.455,0.5355740785598755,0.6421325266361237,0.0841764689753502,0.0033451235227989,0.0004387047243014,13.599999999999998,1.3350545138960015,756.039384944147,1783.4961935471863,27.887792338193933,0.4562066021846716,9.57833617319568,2077.8472052163456,3576.0794900738756,9970.776932293025,-3622.1527947836544,3323.276273483739,4279.938270427377,ENTm3,ENTm3
659,659,,295.0,23.97634078279735,3,78141,21.30609256743446,1.0,3.1395738343237416,0.1323419198238843,661,0.1408613812553906,436,0.125,3.079785441068841e-05,-19.109999,0.4047651886940002,0.359185130894184,0.0771681959534687,0.0011261693605149,2.559475819352197e-05,16.079999999999995,1.2759623966091598,789.4122684864182,1771.385933092272,14.51935402381165,0.4636634178526468,-23.79454736907553,2044.3399686634702,3588.906208587331,9970.599057999796,-3655.6600313365298,3335.316286519783,4278.642722803281,ENTm3,ENTm5
660,660,,296.0,29.16127045182311,3,70958,19.34756038955241,1.0,2.8706657397692346,0.0813384655744824,335,0.0884023734580612,232,0.085,6.707422336038793e-05,-17.355,0.3919408321380615,0.4186261564493179,0.0737478508413427,0.0009019419938555,0.0002395783421178,26.8,1.1654031249161982,733.190872500256,1814.0564000355523,1.0000000007924428,0.4533432477901842,32.42684861708665,2101.0347570856634,3543.7113037909558,9971.225797546613,-3598.9652429143366,3292.8933361494055,4283.207581030174,ENTm3,ENTm3
661,661,,297.0,15.0490668029063,3,40864,11.142065838364518,1.0,2.81069516811293,0.1464205874655343,200,0.1354628483275266,115,0.14,0.0001689977686452,-16.574999,0.486377090215683,0.599364328384399,0.0850381754111198,0.0045272122161315,0.0006607282693813,12.48,1.386536332644393,757.760174288539,1826.5167822830545,19.377425436732693,0.4554281093389232,7.857546828803606,2076.6036926106453,3530.5137498445492,9971.408814393686,-3623.3963073893547,3280.5052322558076,4284.540584451213,ENTm3,ENTm3
662,662,,299.0,2.4182716308539858,3,9304,2.5368485845767297,1.0,1.8944676903740367,0.0847355684811643,6,0.088666437006915,4,0.08,0.0006224477481359,-11.7,0.6018699407577515,0.8643340393900871,0.0902837489251934,0.0023645743766122,0.0003224419604471,4.279999999999999,1.1904421057731047,784.0914489894967,1843.97192452486,16.581597727667734,0.3681997005390572,-18.473727872154086,2050.4660678249347,3512.025939695337,9971.665193775538,-3649.5339321750653,3263.1513412375466,4286.407923980682,ENTm3,ENTm5
663,663,,301.0,7.189428587376214,3,24243,6.61014834865581,1.0,2.7526462474597717,0.0603224782381017,29,0.0512345400001857,16,0.06,4.842618496289393e-05,-16.77,0.4512158632278442,0.3982431590557098,0.0695045992657674,0.0011549725694014,8.249804067153405e-05,8.2,1.112249162799408,748.6303158252463,1853.305300083273,14.43962016703685,0.4086257945886231,16.987405292096355,2086.0307468303367,3502.1403900398345,9971.802281461394,-3613.9692531696633,3253.8721053522454,4287.406402301979,ENTm3,ENTm3
664,664,,302.0,21.305718880367134,3,72523,19.774276644374265,1.0,2.9476144214228595,0.1940836066907253,835,0.1882012660684784,489,0.17,0.0001122794310779,-18.33,0.431583046913147,0.3584639877080916,0.0750382637232326,0.000937633578313,0.0001103098327427,11.000000000000002,1.2797765524892228,773.1034589009046,1847.468725869312,12.621997593773896,0.4642295846916535,-7.4857377835619445,2061.4928519419345,3508.322263237697,9971.716554443627,-3638.5071480580655,3259.6748236243707,4286.782009467168,ENTm3,ENTm5
665,665,,303.0,44.78246742510467,3,124017,33.81474106980355,1.0,8.084275755504736,0.0,0,0.0,0,0.005,2.086668683056804e-06,-51.675,0.1556532084941864,0.1529097132384777,0.0800938581000991,0.0010482433859874,4.0317053307207885e-05,36.0,1.343999066332215,742.0842862591988,1849.271977156676,1.0000000000012652,0.4595693930039816,23.533434858143778,2092.5320301186352,3506.412329363182,9971.743040418016,-3607.4679698813648,3257.882032372031,4286.974920092805,ENTm3,ENTm3
666,666,,304.0,5.991020212643757,3,13874,3.782914581085291,1.0,2.124612606050903,0.2540449179597507,40,0.2504851458980749,23,0.28,0.000379210648636,-13.26,0.6386136412620544,0.7306547224521636,0.0908173562058526,0.0062707222142136,0.0007928499351304,6.199999999999999,1.470368031608678,760.0513034646772,1881.187581579173,23.93857527355005,0.4530056051111358,5.56641765266545,2074.9190893226096,3472.6085581199263,9972.211813620776,-3625.0809106773904,3226.1515592966857,4290.389230266817,ENTm3,ENTm5
667,667,,306.0,11.285267610651934,3,39155,10.676086234856172,1.0,7.1999693833715925,0.0023922176956146,3,0.0035947877930605,3,0.01,0.0001671852881567,-46.215,0.1745054572820663,0.1555131033062934,0.0782275571446814,0.0010471204188481,2.553952241093091e-05,7.880000000000001,1.2573681381406008,762.8634645060874,1874.9265356498304,1.0000000000001936,0.4629560449306371,2.7542566112551867,2072.0374673168158,3479.2400153073654,9972.119852004944,-3627.9625326831842,3232.3762870710552,4289.7194277296785,ENTm3,ENTm5
668,668,,307.0,13.650412868542505,3,37150,10.129398636825613,1.0,2.3117956470740046,0.0487190660007837,55,0.0365426305233604,27,0.045,5.478356238232892e-05,-14.625,0.4755715131759643,0.5201160073280333,0.0689636608344549,0.0013997308209959,0.0001345895020188,13.759999999999994,1.1615874474662249,770.9598865719183,1914.829474870144,7.771089482157302,0.4525993020173374,-5.3421654545757065,2064.3837343274226,3436.9763686133933,9972.705942381617,-3635.6162656725774,3192.7048109556035,4293.988217677986,ENTm3,ENTm5
669,669,,308.0,38.58507168671841,3,96941,26.4321408681699,1.0,2.639701451467199,0.0057238940482234,44,0.007246165266361,37,0.01,3.332096455705124e-05,-16.574999,0.3849108815193176,0.4652438163757321,0.0696609277808151,0.0007220886931226,7.220886931226209e-05,36.08,1.1059396821061258,768.6925208405426,1890.919808761451,13.064230867397589,0.4554446086338589,-3.0747997231999307,2066.3858427064724,3462.300560282819,9972.354759599357,-3633.6141572935276,3216.475785387396,4291.430377470059,ENTm3,ENTm5
670,670,,309.0,12.66553164668224,3,38892,10.60437609107461,1.0,2.637997846263683,0.1212340476948382,150,0.1022107576450591,80,0.105,0.0001676501522852,-17.16,0.4364563524723053,0.3993899106979369,0.0774195207240563,0.0009256402344955,5.142445747197367e-05,12.2,1.2187541666683293,741.4782235305634,1899.0787111859247,15.0907794325197,0.4463764206629734,24.13949758677927,2093.69065607992,3453.658967051435,9972.474596741398,-3606.30934392008,3208.3642099249037,4292.303211435159,ENTm3,ENTm3
671,671,,311.0,23.028239357604072,3,71131,19.39473094040492,1.0,2.4203191426674637,0.1183946701530539,490,0.0835913779161375,221,0.075,3.6475827418066354e-06,-15.599999,0.4551915526390075,0.5245152696967125,0.0713612911388845,0.0015605010473633,8.435140796558462e-05,12.479999999999997,1.2080332814183912,734.8448838944929,1939.3399241109491,12.859508606106909,0.4575705096878306,30.772837222849716,2100.7706595336012,3411.015850735137,9973.06594940638,-3599.2293404663988,3168.336538326188,4296.6103292665575,ENTm3,ENTm3
672,672,,312.0,2.0259537997395243,3,4769,1.3003257630961331,1.0,1.4728236690951235,1.128804027689663,21,0.1769054953911797,2,0.25,0.001658778063872,-6.4349995,1.7758013010025024,2.2110503196716307,0.2488991402809813,0.0553575172992241,0.0081778150555672,2.6,2.329641527840931,765.6324644000242,1934.994302922822,51.17335875464931,,-0.014743282681592973,2069.934868067476,3415.618564273275,9973.0021213574,-3630.065131932524,3172.65695207365,4296.145437596682,ENTm3,ENTm5
673,673,,313.0,27.41831675421564,3,90217,24.59876061422601,1.0,4.12621007755989,0.1556097816157713,1036,0.1458129510656388,600,0.13,7.187618926529738e-05,-27.3,0.3456884026527405,0.2441436454653739,0.0715164547701652,0.0010751853863462,5.542192713125021e-05,17.2,1.3833143899265123,776.0800599689574,1931.6900822305088,9.6476643368575,0.4631605473068569,-10.462338851614732,2059.450614988214,3419.1182667680664,9972.95358929465,-3640.549385011786,3175.942006128228,4295.791954260519,ENTm3,ENTm5
674,674,,314.0,25.95734149772168,3,91890,25.05492438056273,1.0,2.585907933561958,0.168816910434299,1166,0.1270871502468522,548,0.11,4.134335556532046e-05,-17.55,0.4268800020217895,0.3944187939167019,0.0689955381434323,0.0011644357383828,7.617803895962563e-05,13.279999999999994,1.164063563682353,773.2511201962928,1956.7266555841932,11.235598698554918,0.459279047873397,-7.6333990789502195,2062.55731418792,3392.6004986205726,9973.321323977712,-3637.44268581208,3151.0506612493573,4298.470350257419,ENTm3,ENTm5
675,675,,315.0,1.2893362053813815,3,3395,0.9256879777125964,1.0,1.1592100339171798,0.7424588413322604,7,0.1742861550665717,1,,0.0022865218142716,-7.2149997,1.427526593208313,1.1216928124427796,0.1932253313696612,0.0223858615611192,0.0008836524300441,1.8,1.710785384743224,765.5042773219714,1965.3736536197405,24.92748138577718,,0.1134437953712677,2070.4000881302054,3383.4419334351833,9973.448330219228,-3629.5999118697946,3142.4538214490713,4299.395400366971,ENTm3,ENTm5
676,676,,316.0,36.141258530401245,3,121597,33.1548986821557,1.0,3.587201186855608,0.1574255154391939,1904,0.1583945222281337,1176,0.14,1.85877870477207e-05,-24.18,0.3564425408840179,0.2760333120822906,0.0733077296314876,0.0009375231296824,2.467166130743357e-05,13.0,1.3213237593604288,758.2681629442284,1973.7240569389553,9.673223909939786,0.4574198479465504,7.3495581731142465,2077.728843110508,3374.597509878138,9973.57098010724,-3622.271156889492,3134.1518559220813,4300.288720970663,ENTm3,ENTm5
677,677,,317.0,15.687604939485826,3,95803,26.12185134868921,1.0,3.155000985737092,0.0227767519992024,171,0.0134771535349884,67,0.015,3.499101483711787e-06,-20.67,0.335740327835083,0.3047012723982334,0.0769495736041668,0.0007619803137688,4.1752345959938624e-05,38.16,1.0863260973693416,799.6937264888749,1980.8232897668747,1.0000000000001197,0.4524001414072295,-34.07600537153223,2036.3820394989748,3367.0782776135466,9973.67525292833,-3663.617960501025,3127.093803280499,4301.048192185784,ENTm3,ENTm5
678,678,,320.0,14.61486087003222,3,45444,12.39085845630964,1.0,2.4332291390575844,0.1906148228648237,322,0.1518222419804996,158,0.14,4.970466812677095e-05,-16.38,0.4814984798431396,0.6620337754487992,0.0779420825631546,0.0034768066191356,0.0002860663673972,12.8,1.313795574166464,767.5232301819533,1995.464421698396,13.5384573168909,0.4550997847196076,-1.9055090646106692,2068.71496667689,3351.570958121687,9973.890300408448,-3631.28503332311,3112.5375994751203,4302.614490760333,ENTm3,ENTm5
679,679,,321.0,32.083220964811034,3,98681,26.906572998131583,1.0,2.542667853439783,0.0674157084159847,537,0.0603884236408676,311,0.06,4.218211804433393e-05,-17.355,0.4186448752880096,0.3606904864311218,0.068635299601747,0.0008106930412136,3.040098904551028e-05,16.48,1.121886940546941,763.724238297757,2027.0360212206017,5.325465298435453,0.4596861849606056,1.8934828195856426,2072.8642185295807,3318.1315435361375,9974.354020901668,-3627.1357814704193,3081.149135847003,4305.991999518479,ENTm3,ENTm5
