device_contact_id,x,y,mouse
s1e207,282.0,1545.0,26
s1e208,250.0,1560.0,26
s1e209,282.0,1560.0,26
s1e210,250.0,1575.0,26
s1e211,282.0,1575.0,26
s1e212,250.0,1590.0,26
s1e213,282.0,1590.0,26
s1e214,250.0,1605.0,26
s1e215,282.0,1605.0,26
s1e216,250.0,1620.0,26
s1e217,282.0,1620.0,26
s1e218,250.0,1635.0,26
s1e219,282.0,1635.0,26
s1e220,250.0,1650.0,26
s1e221,282.0,1650.0,26
s1e222,250.0,1665.0,26
s1e223,282.0,1665.0,26
s1e224,250.0,1680.0,26
s1e225,282.0,1680.0,26
s1e226,250.0,1695.0,26
s1e227,282.0,1695.0,26
s1e228,250.0,1710.0,26
s1e229,282.0,1710.0,26
s1e230,250.0,1725.0,26
s1e231,282.0,1725.0,26
s1e232,250.0,1740.0,26
s1e233,282.0,1740.0,26
s1e234,250.0,1755.0,26
s1e235,282.0,1755.0,26
s1e236,250.0,1770.0,26
s1e237,282.0,1770.0,26
s1e238,250.0,1785.0,26
s1e239,282.0,1785.0,26
s1e96,250.0,720.0,26
s1e97,282.0,720.0,26
s1e98,250.0,735.0,26
s1e99,282.0,735.0,26
s1e100,250.0,750.0,26
s1e101,282.0,750.0,26
s1e102,250.0,765.0,26
s1e103,282.0,765.0,26
s1e104,250.0,780.0,26
s1e105,282.0,780.0,26
s1e106,250.0,795.0,26
s1e107,282.0,795.0,26
s1e108,250.0,810.0,26
s1e109,282.0,810.0,26
s1e110,250.0,825.0,26
s1e111,282.0,825.0,26
s1e112,250.0,840.0,26
s1e113,282.0,840.0,26
s1e114,250.0,855.0,26
s1e115,282.0,855.0,26
s1e116,250.0,870.0,26
s1e117,282.0,870.0,26
s1e118,250.0,885.0,26
s1e119,282.0,885.0,26
s1e120,250.0,900.0,26
s1e121,282.0,900.0,26
s1e122,250.0,915.0,26
s1e123,282.0,915.0,26
s1e124,250.0,930.0,26
s1e125,282.0,930.0,26
s1e126,250.0,945.0,26
s1e127,282.0,945.0,26
s1e128,250.0,960.0,26
s1e129,282.0,960.0,26
s1e130,250.0,975.0,26
s1e131,282.0,975.0,26
s1e132,250.0,990.0,26
s1e133,282.0,990.0,26
s1e134,250.0,1005.0,26
s1e135,282.0,1005.0,26
s1e136,250.0,1020.0,26
s1e137,282.0,1020.0,26
s1e138,250.0,1035.0,26
s1e139,282.0,1035.0,26
s1e140,250.0,1050.0,26
s1e141,282.0,1050.0,26
s1e142,250.0,1065.0,26
s1e143,282.0,1065.0,26
s1e240,250.0,1800.0,26
s1e241,282.0,1800.0,26
s1e242,250.0,1815.0,26
s1e243,282.0,1815.0,26
s1e244,250.0,1830.0,26
s1e245,282.0,1830.0,26
s1e246,250.0,1845.0,26
s1e247,282.0,1845.0,26
s1e248,250.0,1860.0,26
s1e249,282.0,1860.0,26
s1e250,250.0,1875.0,26
s1e251,282.0,1875.0,26
s1e252,250.0,1890.0,26
s1e253,282.0,1890.0,26
s1e254,250.0,1905.0,26
s1e255,282.0,1905.0,26
s1e256,250.0,1920.0,26
s1e257,282.0,1920.0,26
s1e258,250.0,1935.0,26
s1e259,282.0,1935.0,26
s1e260,250.0,1950.0,26
s1e261,282.0,1950.0,26
s1e262,250.0,1965.0,26
s1e263,282.0,1965.0,26
s1e264,250.0,1980.0,26
s1e265,282.0,1980.0,26
s1e266,250.0,1995.0,26
s1e267,282.0,1995.0,26
s1e268,250.0,2010.0,26
s1e269,282.0,2010.0,26
s1e270,250.0,2025.0,26
s1e271,282.0,2025.0,26
s1e272,250.0,2040.0,26
s1e273,282.0,2040.0,26
s1e274,250.0,2055.0,26
s1e275,282.0,2055.0,26
s1e276,250.0,2070.0,26
s1e277,282.0,2070.0,26
s1e278,250.0,2085.0,26
s1e279,282.0,2085.0,26
s1e280,250.0,2100.0,26
s1e281,282.0,2100.0,26
s1e282,250.0,2115.0,26
s1e283,282.0,2115.0,26
s1e284,250.0,2130.0,26
s1e285,282.0,2130.0,26
s1e286,250.0,2145.0,26
s1e287,282.0,2145.0,26
s1e144,250.0,1080.0,26
s1e145,282.0,1080.0,26
s1e146,250.0,1095.0,26
s1e147,282.0,1095.0,26
s1e148,250.0,1110.0,26
s1e149,282.0,1110.0,26
s1e150,250.0,1125.0,26
s1e151,282.0,1125.0,26
s1e152,250.0,1140.0,26
s1e153,282.0,1140.0,26
s1e154,250.0,1155.0,26
s1e155,282.0,1155.0,26
s1e156,250.0,1170.0,26
s1e157,282.0,1170.0,26
s1e158,250.0,1185.0,26
s1e159,282.0,1185.0,26
s1e160,250.0,1200.0,26
s1e161,282.0,1200.0,26
s1e162,250.0,1215.0,26
s1e163,282.0,1215.0,26
s1e164,250.0,1230.0,26
s1e165,282.0,1230.0,26
s1e166,250.0,1245.0,26
s1e167,282.0,1245.0,26
s1e168,250.0,1260.0,26
s1e169,282.0,1260.0,26
s1e170,250.0,1275.0,26
s1e171,282.0,1275.0,26
s1e172,250.0,1290.0,26
s1e173,282.0,1290.0,26
s1e174,250.0,1305.0,26
s1e175,282.0,1305.0,26
s1e176,250.0,1320.0,26
s1e177,282.0,1320.0,26
s1e178,250.0,1335.0,26
s1e179,282.0,1335.0,26
s1e180,250.0,1350.0,26
s1e181,282.0,1350.0,26
s1e182,250.0,1365.0,26
s1e183,282.0,1365.0,26
s1e184,250.0,1380.0,26
s1e185,282.0,1380.0,26
s1e186,250.0,1395.0,26
s1e187,282.0,1395.0,26
s1e188,250.0,1410.0,26
s1e189,282.0,1410.0,26
s1e190,250.0,1425.0,26
s1e191,282.0,1425.0,26
s2e96,500.0,720.0,26
s2e97,532.0,720.0,26
s2e98,500.0,735.0,26
s2e99,532.0,735.0,26
s2e100,500.0,750.0,26
s2e101,532.0,750.0,26
s2e102,500.0,765.0,26
s2e103,532.0,765.0,26
s2e104,500.0,780.0,26
s2e105,532.0,780.0,26
s2e106,500.0,795.0,26
s2e107,532.0,795.0,26
s2e108,500.0,810.0,26
s2e109,532.0,810.0,26
s2e110,500.0,825.0,26
s2e111,532.0,825.0,26
s2e112,500.0,840.0,26
s2e113,532.0,840.0,26
s2e114,500.0,855.0,26
s2e115,532.0,855.0,26
s2e116,500.0,870.0,26
s2e117,532.0,870.0,26
s2e118,500.0,885.0,26
s2e119,532.0,885.0,26
s2e120,500.0,900.0,26
s2e121,532.0,900.0,26
s2e122,500.0,915.0,26
s2e123,532.0,915.0,26
s2e124,500.0,930.0,26
s2e125,532.0,930.0,26
s2e126,500.0,945.0,26
s2e127,532.0,945.0,26
s2e128,500.0,960.0,26
s2e129,532.0,960.0,26
s2e130,500.0,975.0,26
s2e131,532.0,975.0,26
s2e132,500.0,990.0,26
s2e133,532.0,990.0,26
s2e134,500.0,1005.0,26
s2e135,532.0,1005.0,26
s2e136,500.0,1020.0,26
s2e137,532.0,1020.0,26
s2e138,500.0,1035.0,26
s2e139,532.0,1035.0,26
s2e140,500.0,1050.0,26
s2e141,532.0,1050.0,26
s2e142,500.0,1065.0,26
s2e143,532.0,1065.0,26
s2e192,500.0,1440.0,26
s2e193,532.0,1440.0,26
s2e194,500.0,1455.0,26
s2e195,532.0,1455.0,26
s2e196,500.0,1470.0,26
s2e197,532.0,1470.0,26
s2e198,500.0,1485.0,26
s2e199,532.0,1485.0,26
s2e200,500.0,1500.0,26
s2e201,532.0,1500.0,26
s2e202,500.0,1515.0,26
s2e203,532.0,1515.0,26
s2e204,500.0,1530.0,26
s2e205,532.0,1530.0,26
s2e206,500.0,1545.0,26
s2e207,532.0,1545.0,26
s2e208,500.0,1560.0,26
s2e209,532.0,1560.0,26
s2e210,500.0,1575.0,26
s2e211,532.0,1575.0,26
s2e212,500.0,1590.0,26
s2e213,532.0,1590.0,26
s2e214,500.0,1605.0,26
s2e215,532.0,1605.0,26
s2e216,500.0,1620.0,26
s2e217,532.0,1620.0,26
s2e218,500.0,1635.0,26
s2e219,532.0,1635.0,26
s2e220,500.0,1650.0,26
s2e221,532.0,1650.0,26
s2e222,500.0,1665.0,26
s2e223,532.0,1665.0,26
s2e224,500.0,1680.0,26
s2e225,532.0,1680.0,26
s2e226,500.0,1695.0,26
s2e227,532.0,1695.0,26
s2e228,500.0,1710.0,26
s2e229,532.0,1710.0,26
s2e230,500.0,1725.0,26
s2e231,532.0,1725.0,26
s2e232,500.0,1740.0,26
s2e233,532.0,1740.0,26
s2e234,500.0,1755.0,26
s2e235,532.0,1755.0,26
s2e236,500.0,1770.0,26
s2e237,532.0,1770.0,26
s2e238,500.0,1785.0,26
s2e239,532.0,1785.0,26
s2e144,500.0,1080.0,26
s2e145,532.0,1080.0,26
s2e146,500.0,1095.0,26
s2e147,532.0,1095.0,26
s2e148,500.0,1110.0,26
s2e149,532.0,1110.0,26
s2e150,500.0,1125.0,26
s2e151,532.0,1125.0,26
s2e152,500.0,1140.0,26
s2e153,532.0,1140.0,26
s2e154,500.0,1155.0,26
s2e155,532.0,1155.0,26
s2e156,500.0,1170.0,26
s2e157,532.0,1170.0,26
s2e158,500.0,1185.0,26
s2e159,532.0,1185.0,26
s2e160,500.0,1200.0,26
s2e161,532.0,1200.0,26
s2e162,500.0,1215.0,26
s2e163,532.0,1215.0,26
s2e164,500.0,1230.0,26
s2e165,532.0,1230.0,26
s2e166,500.0,1245.0,26
s2e167,532.0,1245.0,26
s2e168,500.0,1260.0,26
s2e169,532.0,1260.0,26
s2e170,500.0,1275.0,26
s2e171,532.0,1275.0,26
s2e172,500.0,1290.0,26
s2e173,532.0,1290.0,26
s2e174,500.0,1305.0,26
s2e175,532.0,1305.0,26
s2e176,500.0,1320.0,26
s2e177,532.0,1320.0,26
s2e178,500.0,1335.0,26
s2e179,532.0,1335.0,26
s2e180,500.0,1350.0,26
s2e181,532.0,1350.0,26
s2e182,500.0,1365.0,26
s2e183,532.0,1365.0,26
s2e184,500.0,1380.0,26
s2e185,532.0,1380.0,26
s2e186,500.0,1395.0,26
s2e187,532.0,1395.0,26
s2e188,500.0,1410.0,26
s2e189,532.0,1410.0,26
s2e190,500.0,1425.0,26
s2e191,532.0,1425.0,26
s2e240,500.0,1800.0,26
s2e241,532.0,1800.0,26
s2e242,500.0,1815.0,26
s2e243,532.0,1815.0,26
s2e244,500.0,1830.0,26
s2e245,532.0,1830.0,26
s2e246,500.0,1845.0,26
s2e247,532.0,1845.0,26
s2e248,500.0,1860.0,26
s2e249,532.0,1860.0,26
s2e250,500.0,1875.0,26
s2e251,532.0,1875.0,26
s2e252,500.0,1890.0,26
s2e253,532.0,1890.0,26
s2e254,500.0,1905.0,26
s2e255,532.0,1905.0,26
s2e256,500.0,1920.0,26
s2e257,532.0,1920.0,26
s2e258,500.0,1935.0,26
s2e259,532.0,1935.0,26
s2e260,500.0,1950.0,26
s2e261,532.0,1950.0,26
s2e262,500.0,1965.0,26
s2e263,532.0,1965.0,26
s2e264,500.0,1980.0,26
s2e265,532.0,1980.0,26
s2e266,500.0,1995.0,26
s2e267,532.0,1995.0,26
s2e268,500.0,2010.0,26
s2e269,532.0,2010.0,26
s2e270,500.0,2025.0,26
s2e271,532.0,2025.0,26
s2e272,500.0,2040.0,26
s2e273,532.0,2040.0,26
s2e274,500.0,2055.0,26
s2e275,532.0,2055.0,26
s2e276,500.0,2070.0,26
s2e277,532.0,2070.0,26
s2e278,500.0,2085.0,26
s2e279,532.0,2085.0,26
s2e280,500.0,2100.0,26
s2e281,532.0,2100.0,26
s2e282,500.0,2115.0,26
s2e283,532.0,2115.0,26
s2e284,500.0,2130.0,26
s2e285,532.0,2130.0,26
s2e286,500.0,2145.0,26
s2e287,532.0,2145.0,26
s2e0,500.0,0.0,26
s2e1,532.0,0.0,26
s2e2,500.0,15.0,26
s2e3,532.0,15.0,26
s2e4,500.0,30.0,26
s2e5,532.0,30.0,26
s2e6,500.0,45.0,26
s2e7,532.0,45.0,26
s2e8,500.0,60.0,26
s2e9,532.0,60.0,26
s2e10,500.0,75.0,26
s2e11,532.0,75.0,26
s2e12,500.0,90.0,26
s2e13,532.0,90.0,26
s2e14,500.0,105.0,26
s2e15,532.0,105.0,26
s2e16,500.0,120.0,26
s2e17,532.0,120.0,26
s2e18,500.0,135.0,26
s2e19,532.0,135.0,26
s2e20,500.0,150.0,26
s2e21,532.0,150.0,26
s2e22,500.0,165.0,26
s2e23,532.0,165.0,26
s2e24,500.0,180.0,26
s2e25,532.0,180.0,26
s2e26,500.0,195.0,26
s2e27,532.0,195.0,26
s2e28,500.0,210.0,26
s2e29,532.0,210.0,26
s2e30,500.0,225.0,26
s2e31,532.0,225.0,26
s2e32,500.0,240.0,26
s2e33,532.0,240.0,26
s2e34,500.0,255.0,26
s2e35,532.0,255.0,26
s2e36,500.0,270.0,26
s2e37,532.0,270.0,26
s2e38,500.0,285.0,26
s2e39,532.0,285.0,26
s2e40,500.0,300.0,26
s2e41,532.0,300.0,26
s2e42,500.0,315.0,26
s2e43,532.0,315.0,26
s2e44,500.0,330.0,26
s2e45,532.0,330.0,26
s2e46,500.0,345.0,26
s2e47,532.0,345.0,26
s2e288,500.0,2160.0,26
s2e289,532.0,2160.0,26
s2e290,500.0,2175.0,26
s2e291,532.0,2175.0,26
s2e292,500.0,2190.0,26
s2e293,532.0,2190.0,26
s2e294,500.0,2205.0,26
s2e295,532.0,2205.0,26
s2e296,500.0,2220.0,26
s2e297,532.0,2220.0,26
s2e298,500.0,2235.0,26
s2e299,532.0,2235.0,26
s2e300,500.0,2250.0,26
s2e301,532.0,2250.0,26
s2e302,500.0,2265.0,26
s2e303,532.0,2265.0,26
s2e304,500.0,2280.0,26
s2e305,532.0,2280.0,26
s2e306,500.0,2295.0,26
s2e307,532.0,2295.0,26
s2e308,500.0,2310.0,26
s2e309,532.0,2310.0,26
s2e310,500.0,2325.0,26
s2e311,532.0,2325.0,26
s2e312,500.0,2340.0,26
s2e313,532.0,2340.0,26
s2e314,500.0,2355.0,26
s2e315,532.0,2355.0,26
s2e316,500.0,2370.0,26
s2e317,532.0,2370.0,26
s2e318,500.0,2385.0,26
s2e319,532.0,2385.0,26
s2e320,500.0,2400.0,26
s2e321,532.0,2400.0,26
s2e322,500.0,2415.0,26
s2e323,532.0,2415.0,26
s2e324,500.0,2430.0,26
s2e325,532.0,2430.0,26
s2e326,500.0,2445.0,26
s2e327,532.0,2445.0,26
s2e328,500.0,2460.0,26
s2e329,532.0,2460.0,26
s2e330,500.0,2475.0,26
s2e331,532.0,2475.0,26
s2e332,500.0,2490.0,26
s2e333,532.0,2490.0,26
s2e334,500.0,2505.0,26
s2e335,532.0,2505.0,26
s2e48,500.0,360.0,26
s2e49,532.0,360.0,26
s2e50,500.0,375.0,26
s2e51,532.0,375.0,26
s2e52,500.0,390.0,26
s2e53,532.0,390.0,26
s2e54,500.0,405.0,26
s2e55,532.0,405.0,26
s2e56,500.0,420.0,26
s2e57,532.0,420.0,26
s2e58,500.0,435.0,26
s2e59,532.0,435.0,26
s2e60,500.0,450.0,26
s2e61,532.0,450.0,26
s2e62,500.0,465.0,26
s2e63,532.0,465.0,26
s2e64,500.0,480.0,26
s2e65,532.0,480.0,26
s2e66,500.0,495.0,26
s2e67,532.0,495.0,26
s2e68,500.0,510.0,26
s2e69,532.0,510.0,26
s2e70,500.0,525.0,26
s2e71,532.0,525.0,26
s2e72,500.0,540.0,26
s2e73,532.0,540.0,26
s2e74,500.0,555.0,26
s2e75,532.0,555.0,26
s2e76,500.0,570.0,26
s2e77,532.0,570.0,26
s2e78,500.0,585.0,26
s2e79,532.0,585.0,26
s2e80,500.0,600.0,26
s2e81,532.0,600.0,26
s2e82,500.0,615.0,26
s2e83,532.0,615.0,26
s2e84,500.0,630.0,26
s2e85,532.0,630.0,26
s2e86,500.0,645.0,26
s2e87,532.0,645.0,26
s2e88,500.0,660.0,26
s2e89,532.0,660.0,26
s2e90,500.0,675.0,26
s2e91,532.0,675.0,26
s2e92,500.0,690.0,26
s2e93,532.0,690.0,26
s2e94,500.0,705.0,26
s2e95,532.0,705.0,26
s2e336,500.0,2520.0,26
s2e337,532.0,2520.0,26
s2e338,500.0,2535.0,26
s2e339,532.0,2535.0,26
s2e340,500.0,2550.0,26
s2e341,532.0,2550.0,26
s2e342,500.0,2565.0,26
s2e343,532.0,2565.0,26
s2e344,500.0,2580.0,26
s2e345,532.0,2580.0,26
s2e346,500.0,2595.0,26
s2e347,532.0,2595.0,26
s2e348,500.0,2610.0,26
s2e349,532.0,2610.0,26
s2e350,500.0,2625.0,26
s2e351,532.0,2625.0,26
s2e352,500.0,2640.0,26
s2e353,532.0,2640.0,26
s2e354,500.0,2655.0,26
s2e355,532.0,2655.0,26
s2e356,500.0,2670.0,26
s2e357,532.0,2670.0,26
s2e358,500.0,2685.0,26
s2e359,532.0,2685.0,26
s2e360,500.0,2700.0,26
s2e361,532.0,2700.0,26
s2e362,500.0,2715.0,26
s2e363,532.0,2715.0,26
s2e364,500.0,2730.0,26
s2e365,532.0,2730.0,26
s2e366,500.0,2745.0,26
s2e367,532.0,2745.0,26
s2e368,500.0,2760.0,26
s2e369,532.0,2760.0,26
s2e370,500.0,2775.0,26
s2e371,532.0,2775.0,26
s2e372,500.0,2790.0,26
s2e373,532.0,2790.0,26
s2e374,500.0,2805.0,26
s2e375,532.0,2805.0,26
s2e376,500.0,2820.0,26
s2e377,532.0,2820.0,26
s2e378,500.0,2835.0,26
s2e379,532.0,2835.0,26
s2e380,500.0,2850.0,26
s2e381,532.0,2850.0,26
s2e382,500.0,2865.0,26
s2e383,532.0,2865.0,26
s3e192,750.0,1440.0,26
s3e193,782.0,1440.0,26
s3e194,750.0,1455.0,26
s3e195,782.0,1455.0,26
s3e196,750.0,1470.0,26
s3e197,782.0,1470.0,26
s3e198,750.0,1485.0,26
s3e199,782.0,1485.0,26
s3e200,750.0,1500.0,26
s3e201,782.0,1500.0,26
s3e202,750.0,1515.0,26
s3e203,782.0,1515.0,26
s3e204,750.0,1530.0,26
s3e205,782.0,1530.0,26
s3e206,750.0,1545.0,26
s3e207,782.0,1545.0,26
s3e208,750.0,1560.0,26
s3e209,782.0,1560.0,26
s3e210,750.0,1575.0,26
s3e211,782.0,1575.0,26
s3e212,750.0,1590.0,26
s3e213,782.0,1590.0,26
s3e214,750.0,1605.0,26
s3e215,782.0,1605.0,26
s3e216,750.0,1620.0,26
s3e217,782.0,1620.0,26
s3e218,750.0,1635.0,26
s3e219,782.0,1635.0,26
s3e220,750.0,1650.0,26
s3e221,782.0,1650.0,26
s3e222,750.0,1665.0,26
s3e223,782.0,1665.0,26
s3e224,750.0,1680.0,26
s3e225,782.0,1680.0,26
s3e226,750.0,1695.0,26
s3e227,782.0,1695.0,26
s3e228,750.0,1710.0,26
s3e229,782.0,1710.0,26
s3e230,750.0,1725.0,26
s3e231,782.0,1725.0,26
s3e232,750.0,1740.0,26
s3e233,782.0,1740.0,26
s3e234,750.0,1755.0,26
s3e235,782.0,1755.0,26
s3e236,750.0,1770.0,26
s3e237,782.0,1770.0,26
s3e238,750.0,1785.0,26
s3e239,782.0,1785.0,26
s3e96,750.0,720.0,26
s3e97,782.0,720.0,26
s3e98,750.0,735.0,26
s3e99,782.0,735.0,26
s3e100,750.0,750.0,26
s3e101,782.0,750.0,26
s3e102,750.0,765.0,26
s3e103,782.0,765.0,26
s3e104,750.0,780.0,26
s3e105,782.0,780.0,26
s3e106,750.0,795.0,26
s3e107,782.0,795.0,26
s3e108,750.0,810.0,26
s3e109,782.0,810.0,26
s3e110,750.0,825.0,26
s3e111,782.0,825.0,26
s3e112,750.0,840.0,26
s3e113,782.0,840.0,26
s3e114,750.0,855.0,26
s3e115,782.0,855.0,26
s3e116,750.0,870.0,26
s3e117,782.0,870.0,26
s3e118,750.0,885.0,26
s3e119,782.0,885.0,26
s3e120,750.0,900.0,26
s3e121,782.0,900.0,26
s3e122,750.0,915.0,26
s3e123,782.0,915.0,26
s3e124,750.0,930.0,26
s3e125,782.0,930.0,26
s3e126,750.0,945.0,26
s3e127,782.0,945.0,26
s3e128,750.0,960.0,26
s3e129,782.0,960.0,26
s3e130,750.0,975.0,26
s3e131,782.0,975.0,26
s3e132,750.0,990.0,26
s3e133,782.0,990.0,26
s3e134,750.0,1005.0,26
s3e135,782.0,1005.0,26
s3e136,750.0,1020.0,26
s3e137,782.0,1020.0,26
s3e138,750.0,1035.0,26
s3e139,782.0,1035.0,26
s3e140,750.0,1050.0,26
s3e141,782.0,1050.0,26
s3e142,750.0,1065.0,26
s3e143,782.0,1065.0,26
s3e240,750.0,1800.0,26
s3e241,782.0,1800.0,26
s3e242,750.0,1815.0,26
s3e243,782.0,1815.0,26
s3e244,750.0,1830.0,26
s3e245,782.0,1830.0,26
s3e246,750.0,1845.0,26
s3e247,782.0,1845.0,26
s3e248,750.0,1860.0,26
s3e249,782.0,1860.0,26
s3e250,750.0,1875.0,26
s3e251,782.0,1875.0,26
s3e252,750.0,1890.0,26
s3e253,782.0,1890.0,26
s3e254,750.0,1905.0,26
s3e255,782.0,1905.0,26
s3e256,750.0,1920.0,26
s3e257,782.0,1920.0,26
s3e258,750.0,1935.0,26
s3e259,782.0,1935.0,26
s3e260,750.0,1950.0,26
s3e261,782.0,1950.0,26
s3e262,750.0,1965.0,26
s3e263,782.0,1965.0,26
s3e264,750.0,1980.0,26
s3e265,782.0,1980.0,26
s3e266,750.0,1995.0,26
s3e267,782.0,1995.0,26
s3e268,750.0,2010.0,26
s3e269,782.0,2010.0,26
s3e270,750.0,2025.0,26
s3e271,782.0,2025.0,26
s3e272,750.0,2040.0,26
s3e273,782.0,2040.0,26
s3e274,750.0,2055.0,26
s3e275,782.0,2055.0,26
s3e276,750.0,2070.0,26
s3e277,782.0,2070.0,26
s3e278,750.0,2085.0,26
s3e279,782.0,2085.0,26
s3e280,750.0,2100.0,26
s3e281,782.0,2100.0,26
s3e282,750.0,2115.0,26
s3e283,782.0,2115.0,26
s3e284,750.0,2130.0,26
s3e285,782.0,2130.0,26
s3e286,750.0,2145.0,26
s3e287,782.0,2145.0,26
s3e144,750.0,1080.0,26
s3e145,782.0,1080.0,26
s3e146,750.0,1095.0,26
s3e147,782.0,1095.0,26
s3e148,750.0,1110.0,26
s3e149,782.0,1110.0,26
s3e150,750.0,1125.0,26
s3e151,782.0,1125.0,26
s3e152,750.0,1140.0,26
s3e153,782.0,1140.0,26
s3e154,750.0,1155.0,26
s3e155,782.0,1155.0,26
s3e156,750.0,1170.0,26
s3e157,782.0,1170.0,26
s3e158,750.0,1185.0,26
s3e159,782.0,1185.0,26
s3e160,750.0,1200.0,26
s3e161,782.0,1200.0,26
s3e162,750.0,1215.0,26
s3e163,782.0,1215.0,26
s3e164,750.0,1230.0,26
s3e165,782.0,1230.0,26
s3e166,750.0,1245.0,26
s3e167,782.0,1245.0,26
s3e168,750.0,1260.0,26
s3e169,782.0,1260.0,26
s3e170,750.0,1275.0,26
s3e171,782.0,1275.0,26
s3e172,750.0,1290.0,26
s3e173,782.0,1290.0,26
s3e174,750.0,1305.0,26
s3e175,782.0,1305.0,26
s3e176,750.0,1320.0,26
s3e177,782.0,1320.0,26
s3e178,750.0,1335.0,26
s3e179,782.0,1335.0,26
s3e180,750.0,1350.0,26
s3e181,782.0,1350.0,26
s3e182,750.0,1365.0,26
s3e183,782.0,1365.0,26
s3e184,750.0,1380.0,26
s3e185,782.0,1380.0,26
s3e186,750.0,1395.0,26
s3e187,782.0,1395.0,26
s3e188,750.0,1410.0,26
s3e189,782.0,1410.0,26
s3e190,750.0,1425.0,26
s3e191,782.0,1425.0,26
s3e288,750.0,2160.0,26
s3e289,782.0,2160.0,26
s3e290,750.0,2175.0,26
s3e291,782.0,2175.0,26
s3e292,750.0,2190.0,26
s3e293,782.0,2190.0,26
s3e294,750.0,2205.0,26
s3e295,782.0,2205.0,26
s3e296,750.0,2220.0,26
s3e297,782.0,2220.0,26
s3e298,750.0,2235.0,26
s3e299,782.0,2235.0,26
s3e300,750.0,2250.0,26
s3e301,782.0,2250.0,26
s3e302,750.0,2265.0,26
s3e303,782.0,2265.0,26
s3e304,750.0,2280.0,26
s3e305,782.0,2280.0,26
s3e306,750.0,2295.0,26
s3e307,782.0,2295.0,26
s3e308,750.0,2310.0,26
s3e309,782.0,2310.0,26
s3e310,750.0,2325.0,26
s3e311,782.0,2325.0,26
s3e312,750.0,2340.0,26
s3e313,782.0,2340.0,26
s3e314,750.0,2355.0,26
s3e315,782.0,2355.0,26
s3e316,750.0,2370.0,26
s3e317,782.0,2370.0,26
s3e318,750.0,2385.0,26
s3e319,782.0,2385.0,26
s3e320,750.0,2400.0,26
s3e321,782.0,2400.0,26
s3e322,750.0,2415.0,26
s3e323,782.0,2415.0,26
s3e324,750.0,2430.0,26
s3e325,782.0,2430.0,26
s3e326,750.0,2445.0,26
s3e327,782.0,2445.0,26
s3e328,750.0,2460.0,26
s3e329,782.0,2460.0,26
s3e330,750.0,2475.0,26
s3e331,782.0,2475.0,26
s3e332,750.0,2490.0,26
s3e333,782.0,2490.0,26
s3e334,750.0,2505.0,26
s3e335,782.0,2505.0,26
s3e0,750.0,0.0,26
s3e1,782.0,0.0,26
s3e2,750.0,15.0,26
s3e3,782.0,15.0,26
s3e4,750.0,30.0,26
s3e5,782.0,30.0,26
s3e6,750.0,45.0,26
s3e7,782.0,45.0,26
s3e8,750.0,60.0,26
s3e9,782.0,60.0,26
s3e10,750.0,75.0,26
s3e11,782.0,75.0,26
s3e12,750.0,90.0,26
s3e13,782.0,90.0,26
s3e14,750.0,105.0,26
s3e15,782.0,105.0,26
s3e16,750.0,120.0,26
s3e17,782.0,120.0,26
s3e18,750.0,135.0,26
s3e19,782.0,135.0,26
s3e20,750.0,150.0,26
s3e21,782.0,150.0,26
s3e22,750.0,165.0,26
s3e23,782.0,165.0,26
s3e24,750.0,180.0,26
s3e25,782.0,180.0,26
s3e26,750.0,195.0,26
s3e27,782.0,195.0,26
s3e28,750.0,210.0,26
s3e29,782.0,210.0,26
s3e30,750.0,225.0,26
s3e31,782.0,225.0,26
s3e32,750.0,240.0,26
s3e33,782.0,240.0,26
s3e34,750.0,255.0,26
s3e35,782.0,255.0,26
s3e36,750.0,270.0,26
s3e37,782.0,270.0,26
s3e38,750.0,285.0,26
s3e39,782.0,285.0,26
s3e40,750.0,300.0,26
s3e41,782.0,300.0,26
s3e42,750.0,315.0,26
s3e43,782.0,315.0,26
s3e44,750.0,330.0,26
s3e45,782.0,330.0,26
s3e46,750.0,345.0,26
s3e47,782.0,345.0,26
s3e336,750.0,2520.0,26
s3e337,782.0,2520.0,26
s3e338,750.0,2535.0,26
s3e339,782.0,2535.0,26
s3e340,750.0,2550.0,26
s3e341,782.0,2550.0,26
s3e342,750.0,2565.0,26
s3e343,782.0,2565.0,26
s3e344,750.0,2580.0,26
s3e345,782.0,2580.0,26
s3e346,750.0,2595.0,26
s3e347,782.0,2595.0,26
s3e348,750.0,2610.0,26
s3e349,782.0,2610.0,26
s3e350,750.0,2625.0,26
s3e351,782.0,2625.0,26
s3e352,750.0,2640.0,26
s3e353,782.0,2640.0,26
s3e354,750.0,2655.0,26
s3e355,782.0,2655.0,26
s3e356,750.0,2670.0,26
s3e357,782.0,2670.0,26
s3e358,750.0,2685.0,26
s3e359,782.0,2685.0,26
s3e360,750.0,2700.0,26
s3e361,782.0,2700.0,26
s3e362,750.0,2715.0,26
s3e363,782.0,2715.0,26
s3e364,750.0,2730.0,26
s3e365,782.0,2730.0,26
s3e366,750.0,2745.0,26
s3e367,782.0,2745.0,26
s3e368,750.0,2760.0,26
s3e369,782.0,2760.0,26
s3e370,750.0,2775.0,26
s3e371,782.0,2775.0,26
s3e372,750.0,2790.0,26
s3e373,782.0,2790.0,26
s3e374,750.0,2805.0,26
s3e375,782.0,2805.0,26
s3e376,750.0,2820.0,26
