,session_id,cluster_id,mean_firing_rate,shank_id,num_spikes,firing_rate,presence_ratio,snr,isi_violations_ratio,isi_violations_count,rp_contamination,rp_violations,sliding_rp_violation,amplitude_cutoff,amplitude_median,amplitude_cv_median,amplitude_cv_range,sync_spike_2,sync_spike_4,sync_spike_8,firing_range,sd_ratio,unit_location_x,unit_location_y,unit_location_z,border_score
397,,342.0,11.046213614340102,0,33394,9.686038708632978,1.0,3.197029905669232,0.3524440703282665,342,0.4129925947864845,212,0.315,2.884404774996024e-05,-16.77,0.4888783693313598,0.4685282528400413,0.083577888243397,0.0032341139126789,0.0001796729951488,19.72,1.383422279574842,517.0704228709833,2439.789314195653,1.0000000000004012,-0.12965875653200704
398,,343.0,1.80432552345681,0,11431,3.315598864418266,1.0,1.428498722854879,0.1319239959018404,15,0.1267664645831063,9,0.135,2.263866701879447e-05,-7.0199995,1.038426160812378,1.8771467208862265,0.0979791794243723,0.0052488846120199,0.0011372583326043,8.2,1.4356056200083582,521.104182317313,2465.024317209126,8.889498396756915,-0.4802890978522868
399,,346.0,9.985644347625941,0,33965,9.851659122558516,1.0,5.642444118002881,0.0537937115364707,54,0.0696690260134175,45,0.055,5.9072428257880445e-05,-32.76,,,0.0728102458413072,0.0010599146179891,5.888414544383925e-05,14.120000000000005,1.342908967240805,521.5687571499824,2458.300839220478,1.0000000000162281,
400,,347.0,5.577417608879454,0,25898,7.511799439305769,1.0,2.608072578561588,0.1662035397499764,97,0.1653016257832138,59,0.165,0.0002657597095496,-14.82,0.5582665205001831,0.9459755897521972,0.0739053208741987,0.0060622441887404,0.0008880994671403,9.8,1.457541244557643,517.9669179839426,2511.176736432202,9.368318777692554,-0.05124170035364895
401,,348.0,8.146620256410346,0,26361,7.646094100684971,1.0,2.6167587649915607,0.4068294023345669,246,0.3877321713712909,126,0.24,9.842462651320115e-06,-13.844999,0.720946729183197,1.141963857412338,0.1408899510640719,0.0237472023064375,0.0023140245058988,13.0,1.9327100583688084,530.7386799487576,2531.2172541154496,30.12285164742857,0.23322279734723597
402,,349.0,7.5461841708452875,0,16838,4.883916864585317,1.0,4.159382388485725,0.097281715199487,24,0.0890900163018864,14,0.11,0.0009479403681612,-23.984999,0.2975543737411499,0.2940021604299545,0.0821950350397909,0.0008314526665874,0.0001187789523696,11.8,1.277041778249463,540.8824565583988,2522.8770901451253,4.664046032008155,0.12194049388164233
403,,352.0,8.85567794539421,0,22800,6.61321442644882,1.0,4.49963444570994,0.0198963679208987,9,0.013353401952451,4,0.03,0.0002214748257754,-24.765,0.2743631601333618,0.3558151759207248,0.0747807017543859,0.0025438596491228,0.0005263157894736,9.720000000000006,1.3145310408495272,502.7888194168604,2549.3489575723556,11.56437898664383,0.20880563986449024
404,,353.0,4.534951942735093,0,28948,8.396461895475458,1.0,2.6133708222633425,0.1700534883161795,124,0.0927571900603453,43,0.105,0.0001020251882463,-13.26,0.5350480675697327,0.9298249825835228,0.0866726544148127,0.0072889318778499,0.000621804615172,10.8,1.4311804962103256,511.7382694488259,2571.4175326996033,15.92467322943167,0.23907214840905955
405,,354.0,0.8131533922602179,0,3521,1.021277543663434,1.0,2.6275317515581147,0.2780930865759581,3,0.1503489460819566,1,0.325,0.0014877537409487,-11.8949995,0.8372046947479248,0.9701153248548507,0.1371769383697813,0.0210167566032377,0.0011360408974723,2.4,1.8634826979616452,492.7065864578277,2547.555744183205,40.23805808054368,
406,,355.0,7.823772712915566,0,30200,8.759608582401507,1.0,4.237976793251757,0.0554421136012553,44,0.0746057468023193,38,0.055,8.508978628894145e-05,-23.595,0.3102040290832519,0.5637903951108458,0.0806622516556291,0.0078476821192052,0.0024172185430463,11.6,1.471106117107301,501.98072753990164,2598.172605667925,13.520954958093395,0.13596610941443724
